914.48575	1	3.1980224E10	1476.33
928.4762999999999	1	2.2575247E10	1657.62
1016.535	1	1.5252143E10	1510.83
950.00365	1	2.0528282E10	1564.83
1037.04875	1	1.3700383E10	1637.48
986.5057333333333	1	8.1877558E9	1735.94
1139.0994	1	6.0005871E9	1660.42
1052.0544	1	4.9848344E9	1587.58
1118.5854	1	4.1432277E9	1539.81
786.41365	1	3.2246564E9	1539.05
1392.7154	1	4.0497542E9	1657.37
1354.7102	1	2.1488929E7	1497.18
1354.7111	1	3.5628373E9	1539.05
808.0853999999999	1	8.4091258E9	1569.94
919.1325	1	3.9454628E9	1499.49
942.9954	1	9.6490632E8	1529.36
942.99005	1	3.9305729E9	1634.42
1299.1721	1	4.7322454E9	1645.65
1009.5276	1	2.4191845E9	1539.55
794.92715	1	1.8207206E9	1538.54
934.1520999999999	1	2.4979239E9	1654.83
1212.12745	1	5.449505E9	1567.13
1385.7068	1	2.7261609E9	1582.72
1241.14955	1	1.8371971E9	1661.95
1045.04605	1	4.8879784E8	1540.83
1045.04615	1	4.8602617E8	1589.63
1045.0466	1	2.0384196E9	1660.42
1572.8277	1	1.3577298E9	1538.8
718.03283	1	1.4482187E9	1238.07
896.97755	1	8.7716242E8	1665.52
752.04082	1	1.2487227E9	1220.13
888.46465	1	1.0890299E9	1666.03
1354.7116	1	1.1928661E9	1667.3
925.47515	1	1.9245914E9	1476.33
889.7943333333333	1	1.545183E9	1709.27
861.4432666666667	1	2.0625363E9	1537.52
1361.695	1	4.1795011E8	1406.51
1361.697	1	1.9008641E9	1476.33
820.43295	1	1.6120676E9	1477.87
820.4331	1	5.5251686E8	1564.57
696.0511	1	9.288519E8	1237.55
1828.9708	1	1.1907743E9	1476.33
827.4395	1	1.7440071E9	1404.93
929.48955	1	1.3957253E9	1434.52
1103.0683	1	4.9583701E8	1436.61
1103.0699	1	2.7440916E9	1569.68
1103.07025	1	5.629407E8	1654.57
1558.8128	1	8.2127921E8	1666.28
908.97765	1	1.1737912E9	1578.63
895.50276	1	4.4038658E8	1669.09
1147.0997	1	9.3552479E8	1662.21
1421.73585	1	1.2403744E9	1765.06
1401.22765	1	9.4651959E8	1657.88
1401.22715	1	1.4153533E7	1699.31
907.49435	1	6.9879912E8	1129.49
821.7612333333333	1	6.9901834E8	1668.06
821.7611333333333	1	9.3111715E8	1703.87
1246.12275	1	1.3526444E9	1658.39
931.1318666666666	1	1.6472861E9	1590.91
1132.0901	1	7.041956E8	1616.02
1132.0903	1	9.230594E8	1659.15
503.3307	1	6.2618862E8	1154.8
1198.6101999999998	1	1.0320616E9	1749.71
1292.1646	1	1.1697005E9	1539.3
1776.9284	1	4.9296645E8	1665.52
1024.5348	1	1.2200311E9	1542.61
1030.0405	1	6.804707E8	1591.93
1030.04085	1	9.2450808E8	1658.9
696.35496	1	9210365.7	1357.2
696.35459	1	1.1507681E9	1408.62
696.35573	1	2.6262294E8	1483.26
1110.07735	1	1.0201642E9	1537.77
867.4675	1	1.0610793E9	1287.33
547.35685	1	5.9540546E8	1157.92
886.96445	1	1.622859E9	1517.02
797.40385	1	6.042136E8	1538.28
759.3991333333333	1	6.9086046E8	1661.7
1198.1109	1	3.8268646E8	1326.6
1198.11135	1	4.4408561E8	1446.51
1198.1128	1	9.216209E8	1534.97
1154.1037	1	6.3562763E8	1589.89
980.5063	1	1.7554106E9	1574.8
980.50645	1	7.4653614E8	1655.84
1025.04605	1	7.4684879E8	1511.86
990.5133	1	5.3565213E8	1801.5
977.1626333333334	1	7.8715291E8	1543.37
977.1626666666666	1	1.2677812E9	1582.72
1027.5259	1	9.1351329E8	1509.8
1319.68505	1	1.0215837E9	1760.98
1239.11475	1	1.4750007E9	1590.39
1378.69925	1	1.0210463E9	1494.86
900.45717	1	6.2827242E8	1672.68
1558.812	1	5.5424946E8	1798.48
1190.1145	1	1.3625893E9	1633.39
1190.1137	1	4.5981957E8	1755.37
912.98255	1	4.5402702E8	1474.79
1762.9131	1	7.2056909E8	1919.4
1762.9124	1	9.7305022E7	2038.74
1394.2197	1	5.6418442E8	1584.51
591.38302	1	4.6109159E8	1160.77
1594.8088	1	5.1173214E8	1537.52
827.4328333333333	1	5.5111636E8	1662.97
1589.8543	1	4.8246255E8	1538.28
748.04342	1	5.5517436E8	1241.97
1065.5353	1	1.5227626E9	1572.75
1011.02575	1	5.9405992E8	1604.75
885.1230333333333	1	1.2633952E9	1609.1
740.0516333333334	1	6.9501142E8	1537.01
872.41997	1	6.6200404E8	1287.85
649.32848	1	1.5482529E9	1324.48
1307.68505	1	1.0576544E9	1636.21
614.39606	1	4.4438531E8	1224.82
750.02302	1	3.2661441E8	1188.72
1234.1412	1	5.8317914E8	1629.05
875.1188999999999	1	5.2242268E8	1656.35
875.1190333333334	1	5.0371116E8	1705.48
1111.5783	1	5.83673E8	1654.06
1234.1406	1	7.8317333E8	1761.25
1197.11965	1	8.2307369E8	1607.56
798.0819666666666	1	8.4790789E8	1610.13
1099.5997	1	2.3891893E8	1884.99
1104.5547	1	2.6483023E8	1884.99
1414.72815	1	5.5438801E8	1654.06
817.0889333333333	1	9.4925225E8	1598.33
850.44139	1	6.5492959E8	1287.06
850.44138	1	1.3256868E8	1411.0
635.40896	1	3.3353679E8	1163.35
1232.6408	1	4.5594096E8	1665.52
1232.64105	1	4.2640149E8	1701.71
1089.5646	1	9.931932E8	1653.04
1127.0979	1	4.133634E8	1539.3
1031.54045	1	4.8722418E8	1462.94
728.04127	1	2.4664911E8	1188.72
856.44211	1	4.4377224E8	1288.64
856.44237	1	7.218795E8	1329.79
701.3693333333334	1	4.7512005E8	1589.63
1074.5574	1	4.7406585E8	1585.79
1031.5404	1	4.2116608E8	1747.0
1131.58	1	7.9330847E8	1718.11
1131.5776	1	4.591427E8	1814.24
1054.5403	1	4547721.3	1353.99
1054.5412	1	7.4838342E8	1412.84
960.9945	1	8.7461053E8	1567.64
1472.75335	1	4.5124918E8	1654.83
1472.7533	1	2.0012923E7	1707.93
633.3356333333334	1	8.2339688E8	1563.29
1403.7073	1	3.5966084E8	1658.9
1403.706	1	8276716.6	1692.87
987.5143	1	4.4539344E8	1504.9
871.7906333333334	1	4.3449938E8	1629.31
1569.8271	1	5.1359281E8	1475.3
1067.55055	1	5.3777372E8	1633.39
1067.5514	1	2.1114313E8	1731.32
923.8157666666666	1	5.3021651E8	1174.99
778.05416	1	3.7453271E8	1244.31
1048.03965	1	6.6333304E8	1636.72
992.1816	1	4.5056058E8	1738.9
1220.6408	1	9.6582689E8	1566.61
1279.642	1	2.8072417E8	1538.8
726.06166	1	2.4438817E8	1240.67
803.4111	1	5.6496829E8	1565.34
803.41205	1	1.6233846E8	1631.86
996.02215	1	6.9657988E7	1612.95
996.02265	1	3.4124782E8	1660.42
873.4424666666667	1	7.2492551E8	1630.85
899.45465	1	2.4267323E8	1663.99
1845.9976	1	3.055899E8	1475.56
679.43534	1	2.3065382E8	1165.94
1565.7969	1	5.1078477E8	1510.06
943.013	1	2.7129809E8	1140.29
1762.9116	1	2.2272497E8	1801.2
1071.5683	1	3.5933514E8	1414.42
987.5101	1	3.0684612E8	1626.5
1233.6379	1	1.3002629E8	1739.17
784.9141	1	3.6054254E8	1474.28
1225.63295	1	6.9669617E8	1589.37
1334.69065	1	3.3673014E8	1709.01
893.97235	1	2.3159417E8	1586.81
1312.6776	1	3.2903282E8	1656.35
791.92085	1	4.0940616E8	1436.35
1558.8128	1	2.6317542E8	1917.15
1850.951	1	2.5934238E8	1474.79
1793.9553	1	1.6253712E8	1665.77
1010.1859333333333	1	4.9740155E8	1800.11
1101.0771	1	2.2275239E8	1917.15
1479.76045	1	3.6553991E8	1735.4
973.4975	1	2.1151011E8	1448.08
973.49835	1	2.878816E8	1494.08
