2785.4276	3	1.5813529e+11	1764.77
1828.9714	2	3.3226125e+10	1595.45
2033.0696	2	1.7901218e+10	1624.44
2785.4291	2	1.372444e+10	1765.53
2424.2546	3	1.7156524e+10	1674.33
2598.3446	3	1.7846712e+10	1740.7
1900.0068	2	1.0253704e+10	1685.84
2074.0971	2	7752669900	1755.4
2278.1971	2	6552663700	1774.89
2410.2397	2	8507859700	1753.62
2424.2541	2	7435188900	1672.8
2237.1696	2	4057445400	1649.04
2104.1079	2	5074263900	1700.67
2492.2435	2	8195097500	1768.06
2802.4545	3	5671409900	1765.02
2669.3826	3	6387666100	1800
2019.0548	2	730597810	1577.65
2019.0546	2	2688952300	1650.32
2598.3428	2	4820625100	1745.26
2206.1392	2	4544146600	1671.78
2206.1389	2	3014138800	1756.92
1572.8275	2	1572908100	1665.9
1961.0123	2	2068022400	1671.27
1961.0117	2	4060335500	1766.54
2639.3727	3	4526142500	1874.76
1354.7105	1	1663914400	1664.88
2090.0914	2	2602012800	1777.17
2482.2964	2	1891309800	1769.32
1844.9639	2	2221865600	1629.57
2465.2827	3	3754495100	1796.19
2843.4711	2	2906487500	1864.28
1361.6956	1	223225830	1527.83
1361.6966	1	1373573500	1594.43
2959.5192	2	2142623800	1835.17
1354.7107	1	999371050	1790.61
2131.0698	2	2620836900	1675.36
2802.453	2	1712329100	1765.27
1640.8659	2	1109401200	1596.22
2294.1924	2	1273175500	1771.6
1858.9796	2	1128361800	1552.95
1776.9287	2	967342910	1790.1
2380.2288	2	1745736000	1738.17
2179.1279	2	1726290700	1762.49
2220.154	2	1995724600	1648.53
2264.1783	2	1104929200	1766.54
2264.1741	2	628974670	1872.46
2185.1268	2	859879520	2035.15
2976.5445	3	1268209200	1835.17
645.2642	1	697862920	2549.05
645.26441	1	563352830	2584.85
645.26435	1	993866920	3023.25
1773.9288	2	1658205000	1630.09
2465.2807	2	1783538200	1790.86
3394.7301	3	2300966600	1908.52
2584.3298	3	1345266700	1619.57
2482.297	3	866575240	1768.82
1814.9902	2	708774640	1346.77
3944.0139	4	985920460	1980.74
2771.4122	2	2192323000	1656.2
1975.028	2	2004951200	1619.83
1558.8116	1	673005880	1790.61
2060.0798	2	426818890	1700.92
2060.0799	2	1066412700	1773.38
2389.2283	2	535551110	2145.09
824.41669	1	1625190900	1764.01
1825.9637	2	289627330	1592.64
2278.1961	3	876458940	1776.41
2220.1541	3	1361291700	1650.32
1762.9112	1	772454730	2030.71
1762.9127	1	131825710	2145.9
752.04148	1	571722480	1354.67
1850.9508	2	556398690	1595.45
895.50286	1	458302340	1833.13
2223.1553	2	1720703700	1740.2
1104.5548	1	328433200	2041.42
3221.6664	3	785212550	1947.78
2394.2458	3	1170883300	1710.38
2669.3793	2	1510722100	1797.72
3030.5569	3	1705466600	1887.8
3220.642	3	1473745100	1847.16
3047.5784	3	224206720	1725.96
3047.5712	3	1445840900	1834.92
3047.574	3	613407340	1967.19
2873.48	3	1202882100	1752.86
2308.2062	2	677064110	1700.16
1817.9543	2	609336340	1699.65
2807.4127	2	1133637100	1766.29
3204.6467	2	920949450	1943.91
631.24895	1	286331410	2302.03
631.24891	1	360703820	2689.37
631.24886	1	485196820	2744.97
631.24883	1	546228420	2782.83
631.24892	1	285309380	2838.06
2063.0809	2	513034920	1575.3
2639.3694	2	1429084400	1874.76
2135.1015	2	1019175500	1738.42
2135.1018	2	473984550	1833.9
2467.2792	2	420943380	1845.63
2478.2287	2	1153689900	1657.48
2395.2346	2	522590690	1707.32
718.03344	1	304165570	1374.91
1793.955	2	402360750	1790.61
2584.3292	2	1152801200	1826.24
1569.827	1	515477400	1597.76
2801.4517	3	625623500	1282.56
1099.6019	1	279060960	2040.9
3786.9456	4	640256610	1914.41
2382.2273	2	764966870	1833.9
2021.0491	2	519697680	1717.28
2019.0894	2	317945910	1360.47
2063.0803	2	501615470	1867.35
1981.0266	2	368300330	1917.22
1558.8114	1	454491580	1914.41
1828.9702	1	334229420	1595.96
1776.9279	1	204639540	1790.1
3944.0077	3	528266510	1980.74
1589.8547	2	274533950	1664.88
1572.8271	1	322263610	1664.63
3769.9205	2	98703586	1913.39
3204.6469	4	735999160	1948.04
2019.0561	2	261882760	1763.25
2149.1135	2	685578750	1694.27
2165.112	2	710751120	1832.11
1569.8282	2	342879620	1593.15
2655.3658	3	498896870	1665.65
2655.3609	3	402194390	1811.71
1967.013	1	286951780	2145.63
696.0517	1	188784910	1375.18
2383.2288	3	613364630	1832.62
1565.7961	1	107663600	1555.06
1565.7965	1	477022070	1623.93
3857.971	3	650060630	1924.65
649.32874	1	403035400	1468
2104.1073	3	388315490	1703.49
2945.538	3	402595340	1439.75
856.44337	1	243822750	1417.96
856.44265	1	522674340	1463.98
2860.4931	3	421676050	1867.6
818.46918	1	84481553	3137.78
1558.8113	1	237757330	2027.05
2584.3275	2	402215640	1623.93
2584.3287	2	276220190	1705.27
802.05496	1	197247840	1444.53
2584.3641	3	307542380	1399.13
697.13383	1	234091830	2445.24
697.13448	1	23935702	2594.12
872.47464	1	604741560	1377.28
872.47461	1	360952000	1486.2
3683.8831	3	375724740	1865.05
4032.0554	3	366350140	2030.45
2055.0512	2	270163090	1623.16
2655.3668	2	571940080	1866.58
546.325	1	94227823	1230.47
1589.8534	1	182640100	1664.63
1544.7961	1	217400210	2028.62
1967.0115	2	200578510	2029.15
1926.971	2	505842400	1651.08
1850.9513	1	197199530	1595.2
1992.0461	2	208774310	1776.92
502.29902	1	90483101	1229.17
1594.8085	1	155082720	1664.88
1845.9975	1	190427470	1595.96
578.2859	1	56617510	3175.84
1755.8819	2	402966310	1671.01
2615.3735	3	106519620	1743.49
1748.8972	1	182260550	2145.63
2615.3692	2	178936050	1744.25
1599.8388	2	396295160	1684.04
2989.527	3	491338620	1857.88
1900.0065	3	248094250	1685.58
1762.9112	1	191103060	1916.45
2981.502	3	434801260	1832.11
1082.5732	1	106141500	2041.95
1946.9957	2	332249470	1557.96
1946.9978	2	243664520	1645.71
573.25269	1	178709660	2237.98
2033.0702	3	206610950	1624.96
2815.4397	3	389758700	1800.77
3843.9556	3	313095770	2028.1
1998.0532	2	125040000	1914.92
2172.096	2	352894780	1806.61
554.32791	1	59637539	1323.92
617.23227	1	11875082	2067.9
617.23326	1	104729240	2120.08
617.23331	1	159442320	2192.87
617.23297	1	73103911	2235.67
617.23307	1	77428938	2277.98
617.23302	1	118237120	2464.52
617.23323	1	192825190	2550.61
617.23336	1	144863130	2586.8
617.23303	1	61093764	2658.77
590.35142	1	72089429	1231.76
1886.0266	2	187535740	1379.65
774.02369	1	143795480	1357.3
2625.3537	2	510113540	1865.56
878.47454	1	122167750	1833.13
2625.3543	3	321028440	1738.17
2625.356	3	326977320	1818.09
579.30823	1	159055180	2133.95
2406.2557	2	96769902	2145.09
2376.1967	2	478865990	1846.91
1770.9278	2	458922650	1535.52
1594.8096	2	130847820	1666.41
2829.4568	2	352709340	1942.11
1967.0105	1	185219540	2032.02
2446.2351	3	261627210	1675.36
1308.6547	1	86366539	2253.37
850.44262	1	199712280	1415.84
1772.9427	2	144089230	1335.47
1606.8208	2	165141660	1684.3
2451.2668	2	334933930	1876.04
3476.7349	3	339975590	1912.1
2771.413	2	242448900	1843.84
2441.2798	3	187552990	1675.1
1217.6162	2	270709510	1513.73
1303.7005	1	88099835	2253.37
2117.055	2	243658390	1561.12
1068.5568	1	96358450	2460.16
2294.1909	2	239736530	1664.37
1666.8392	2	257130610	1656.71
696.35565	1	138231480	1633.41
2308.2068	3	122675690	1697.86
